trade_date,platform,symbol,title,summary,post_time,content,url,source_page,fetch_time,is_noise,capture_status,failure_reason,keyword_score,ai_score,score_source
2026-06-03,xueqiu,601318.SH,... 601318 )正在做的那件很大的“小事”叫“三省”(省心省时省钱)工...,... 601318 )正在做的那件很大的“小事”叫“三省”(省心省时省钱)工... | ... 601318 )正在做的那件很大的“小事”叫“三省”(省心省时省钱)工...,2026-06-03,... 601318 )正在做的那件很大的“小事”叫“三省”(省心省时省钱)工...,http://www.baidu.com/link?url=ZoYfA7Zd6O9Lfr2w5Jqyy3PnV-EJLWVafhzZCJOV6fwLLMTX4R_uZHZIjP6KkzS0VVHF-i49J-S-p-ew6DIlp_,https://xueqiu.com/S/SH601318,2026-06-04T09:56:01.797777,False,success,,0.0,0.0,keyword
2026-06-03,xueqiu,601318.SH,中国平安(SH 601318 )的股本结构 - 雪球,中国平安(SH 601318 )的股本结构 - 雪球 | 中国平安(SH 601318 )的股本结构 - 雪球,2026-06-03,中国平安(SH 601318 )的股本结构 - 雪球,http://www.baidu.com/link?url=wdzndVh6-jMDYpbBx_Z_z0qMKvdqqpCeI-3K_izWcarJYSrBAsq9FnlF1peQbZjL7jG7BYv0MjQUrfbEajBv9_,https://xueqiu.com/S/SH601318,2026-06-04T09:56:01.797777,False,success,,0.0,0.0,keyword
2026-06-03,xueqiu,601318.SH,中国平安( 601318 .SH)深度研究投资报告 中国平安 (601318.SH)深度研究...,中国平安( 601318 .SH)深度研究投资报告 中国平安 (601318.SH)深度研究... | 中国平安( 601318 .SH)深度研究投资报告 中国平安 (601318.SH)深度研究...,2026-06-03,中国平安( 601318 .SH)深度研究投资报告 中国平安 (601318.SH)深度研究...,http://www.baidu.com/link?url=ZoYfA7Zd6O9Lfr2w5Jqyy3PnV-EJLWVafhzZCJOV6fumDw5nAz4r-yfMH0JHyeArOpuYTr6tEcQPhY1ZcTy1q_,https://xueqiu.com/S/SH601318,2026-06-04T09:56:01.798776,False,success,,0.0,0.0,keyword
2026-06-03,xueqiu,601318.SH,"...$中国人寿(SH601628)$ $中国平安(SH 601318 )$深度贴,仅限雪球平台...","...$中国人寿(SH601628)$ $中国平安(SH 601318 )$深度贴,仅限雪球平台... | ...$中国人寿(SH601628)$ $中国平安(SH 601318 )$深度贴,仅限雪球平台...",2026-06-03,"...$中国人寿(SH601628)$ $中国平安(SH 601318 )$深度贴,仅限雪球平台...",http://www.baidu.com/link?url=ZoYfA7Zd6O9Lfr2w5Jqyy3PnV-EJLWVafhzZCJOV6fuxsvczdnudfAzFEYpQaGEBhebD5rgmweXtY0Vph8B1mK,https://xueqiu.com/S/SH601318,2026-06-04T09:56:01.798776,False,success,,0.0,0.0,keyword
2026-06-03,xueqiu,601318.SH,中国平安( 601318 ) 中国平安 (601318)一、简介:全称:中国平安保险(集 ...,中国平安( 601318 ) 中国平安 (601318)一、简介:全称:中国平安保险(集 ... | 中国平安( 601318 ) 中国平安 (601318)一、简介:全称:中国平安保险(集 ...,2026-06-03,中国平安( 601318 ) 中国平安 (601318)一、简介:全称:中国平安保险(集 ...,http://www.baidu.com/link?url=ZoYfA7Zd6O9Lfr2w5Jqyy3PnV-EJLWVafhzZCJOV6fw6DsgpZ-gQWxdOs-NorO40dNOSWTjHAKt1y8baFgIiA_,https://xueqiu.com/S/SH601318,2026-06-04T09:56:01.799774,False,success,,0.0,0.0,keyword
2026-06-03,xueqiu,601318.SH,$福耀玻璃(SH600660)$ $中国平安(SH 601318 )$ 笑死这两只股票的k线走 ...,$福耀玻璃(SH600660)$ $中国平安(SH 601318 )$ 笑死这两只股票的k线走 ... | $福耀玻璃(SH600660)$ $中国平安(SH 601318 )$ 笑死这两只股票的k线走 ...,2026-06-03,$福耀玻璃(SH600660)$ $中国平安(SH 601318 )$ 笑死这两只股票的k线走 ...,http://www.baidu.com/link?url=ZoYfA7Zd6O9Lfr2w5Jqyy3PnV-EJLWVafhzZCJOV6fun-jMcpOhFC2lLiMtN7TaGaIg4bnMoFM0Zk5Qf08P_Ca,https://xueqiu.com/S/SH601318,2026-06-04T09:56:01.799774,False,success,,0.0,0.0,keyword
2026-06-03,xueqiu,601318.SH,$中国平安(SH 601318 )$ $紫金矿业(SH601899)$ 平安上市二十多年以来...,$中国平安(SH 601318 )$ $紫金矿业(SH601899)$ 平安上市二十多年以来... | $中国平安(SH 601318 )$ $紫金矿业(SH601899)$ 平安上市二十多年以来...,2026-06-03,$中国平安(SH 601318 )$ $紫金矿业(SH601899)$ 平安上市二十多年以来...,http://www.baidu.com/link?url=ZoYfA7Zd6O9Lfr2w5Jqyy3PnV-EJLWVafhzZCJOV6fw-NtRCMPp6PNpVdnE7ODXS_1fqszzICfnaAcH5MhQMpK,https://xueqiu.com/S/SH601318,2026-06-04T09:56:01.800775,False,success,,0.0,0.0,keyword
2026-06-03,xueqiu,601318.SH,"$中国平安(SH 601318 )$ 没有格局了一次,卖出52.5抄底的900×6=5400股...","$中国平安(SH 601318 )$ 没有格局了一次,卖出52.5抄底的900×6=5400股... | $中国平安(SH 601318 )$ 没有格局了一次,卖出52.5抄底的900×6=5400股...",2026-06-03,"$中国平安(SH 601318 )$ 没有格局了一次,卖出52.5抄底的900×6=5400股...",http://www.baidu.com/link?url=ZoYfA7Zd6O9Lfr2w5Jqyy3PnV-EJLWVafhzZCJOV6fx3ZkuRiPCOb8Mrtngd0S5dt4OavK57o5zNJowNhTo9aK,https://xueqiu.com/S/SH601318,2026-06-04T09:56:01.800775,False,success,,-0.2857142857142857,-0.2857142857142857,keyword
2026-06-03,xueqiu,601318.SH,"中国平安( 601318 ),透过股息率看成长 中国平安是一家每年分红的公司...","中国平安( 601318 ),透过股息率看成长 中国平安是一家每年分红的公司... | 中国平安( 601318 ),透过股息率看成长 中国平安是一家每年分红的公司...",2026-06-03,"中国平安( 601318 ),透过股息率看成长 中国平安是一家每年分红的公司...",http://www.baidu.com/link?url=ZoYfA7Zd6O9Lfr2w5Jqyy3PnV-EJLWVafhzZCJOV6fvf-rEiTYL_ZOMIeaRG2PMOwnDaXPk9Hlm7qRbcH-SA5_,https://xueqiu.com/S/SH601318,2026-06-04T09:56:01.801776,False,success,,0.0,0.0,keyword
2026-06-03,xueqiu,601318.SH,"中国平安 601318 的技术分析 1、趋势的判断趋势上,主要的反压趋势线已...","中国平安 601318 的技术分析 1、趋势的判断趋势上,主要的反压趋势线已... | 中国平安 601318 的技术分析 1、趋势的判断趋势上,主要的反压趋势线已...",2026-06-03,"中国平安 601318 的技术分析 1、趋势的判断趋势上,主要的反压趋势线已...",http://www.baidu.com/link?url=ZoYfA7Zd6O9Lfr2w5Jqyy3PnV-EJLWVafhzZCJOV6fxIvLVH7LZC-Xjyul8j3mM1DYzIgtGgqNumJO0tGWCKeK,https://xueqiu.com/S/SH601318,2026-06-04T09:56:01.802776,False,success,,0.0,0.0,keyword
2026-06-03,xueqiu,601318.SH,"中国平安 ( 601318 )2025年一季报归母净利润270.16亿元,同比下降26.41...","中国平安 ( 601318 )2025年一季报归母净利润270.16亿元,同比下降26.41... | 中国平安 ( 601318 )2025年一季报归母净利润270.16亿元,同比下降26.41...",2026-06-03,"中国平安 ( 601318 )2025年一季报归母净利润270.16亿元,同比下降26.41...",http://www.baidu.com/link?url=ZoYfA7Zd6O9Lfr2w5Jqyy3PnV-EJLWVafhzZCJOV6fxwedVuUcfIwlg08HtQCrSqHE_Z-ErtYkofr68SQ61oWq,https://xueqiu.com/S/SH601318,2026-06-04T09:56:01.802776,False,success,,0.0,0.0,keyword
